combo,filename,label,esp_only,window_index,start_offset_sec,n_packets,n_bytes,pkts_per_sec,bytes_per_sec,mean_size,std_size,min_size,max_size,median_size,mean_inter_arrival,std_inter_arrival,max_inter_arrival,fwd_packet_ratio,fwd_byte_ratio
aes128-dh2-transport-pfs-on,aes128-dh2-transport-pfs-on__web_run1.pcap,web_browsing,True,0,0.0,20,3984,20.0,3984.0,199.2,259.55946484278644,108,956,108.0,0.04955432289525082,0.21408939361052887,0.9336299896240234,0.6,0.357429718875502
aes128-dh2-transport-pfs-on,aes128-dh2-transport-pfs-on__web_run1.pcap,web_browsing,True,1,1.0,10,1992,10.0,1992.0,199.2,266.6719999466677,108,956,108.0,0.0006073580847846137,0.0011214753357199473,0.003576993942260742,0.6,0.357429718875502
aes128-dh2-transport-pfs-on,aes128-dh2-transport-pfs-on__web_run1.pcap,web_browsing,True,2,2.0,10,1992,10.0,1992.0,199.2,266.6719999466677,108,956,108.0,0.0004094441731770833,0.0006763750936195085,0.0021920204162597656,0.6,0.357429718875502
aes128-dh2-transport-pfs-on,aes128-dh2-transport-pfs-on__web_run1.pcap,web_browsing,True,3,3.0,20,3984,20.0,3984.0,199.2,259.55946484278644,108,956,108.0,0.017042373356066252,0.07273123811710878,0.31737804412841797,0.6,0.357429718875502
aes128-dh2-transport-pfs-on,aes128-dh2-transport-pfs-on__web_run1.pcap,web_browsing,True,4,4.0,20,3984,20.0,3984.0,199.2,259.55946484278644,108,956,108.0,0.04047241963838276,0.17487277422165562,0.7626039981842041,0.6,0.357429718875502
aes128-dh2-transport-pfs-on,aes128-dh2-transport-pfs-on__web_run1.pcap,web_browsing,True,5,5.0,10,1992,10.0,1992.0,199.2,266.6719999466677,108,956,108.0,0.00031820933024088543,0.00045177816960752595,0.001489877700805664,0.6,0.357429718875502
aes128-dh2-transport-pfs-on,aes128-dh2-transport-pfs-on__web_run1.pcap,web_browsing,True,6,6.0,10,1992,10.0,1992.0,199.2,266.6719999466677,108,956,108.0,0.00033288531833224825,0.00046861256296607754,0.001531839370727539,0.6,0.357429718875502
aes128-dh2-transport-pfs-on,aes128-dh2-transport-pfs-on__web_run1.pcap,web_browsing,True,7,7.0,20,3984,20.0,3984.0,199.2,259.55946484278644,108,956,108.0,0.03021383285522461,0.12980377006746652,0.5662288665771484,0.6,0.357429718875502
aes128-dh2-transport-pfs-on,aes128-dh2-transport-pfs-on__web_run1.pcap,web_browsing,True,8,8.0,20,3984,20.0,3984.0,199.2,259.55946484278644,108,956,108.0,0.024713691912199322,0.10597695941700042,0.46233701705932617,0.6,0.357429718875502
aes128-dh2-transport-pfs-on,aes128-dh2-transport-pfs-on__web_run1.pcap,web_browsing,True,9,9.0,20,3984,20.0,3984.0,199.2,259.55946484278644,108,956,108.0,0.02546089573910362,0.1094393445587822,0.477384090423584,0.6,0.357429718875502
aes128-dh2-transport-pfs-on,aes128-dh2-transport-pfs-on__web_run1.pcap,web_browsing,True,10,10.0,20,3984,20.0,3984.0,199.2,259.55946484278644,108,956,108.0,0.022556003771330182,0.09687143886282878,0.4225809574127197,0.6,0.357429718875502
aes128-dh2-transport-pfs-on,aes128-dh2-transport-pfs-on__web_run1.pcap,web_browsing,True,11,11.0,20,3984,20.0,3984.0,199.2,259.55946484278644,108,956,108.0,0.023926684730931333,0.10290364468552572,0.44886183738708496,0.6,0.357429718875502
aes128-dh2-transport-pfs-on,aes128-dh2-transport-pfs-on__web_run1.pcap,web_browsing,True,12,12.0,10,1992,10.0,1992.0,199.2,266.6719999466677,108,956,108.0,0.00036523077223036025,0.0005787393264873789,0.0018892288208007812,0.6,0.357429718875502
aes128-dh2-transport-pfs-on,aes128-dh2-transport-pfs-on__web_run1.pcap,web_browsing,True,13,13.0,20,3984,20.0,3984.0,199.2,259.55946484278644,108,956,108.0,0.022599057147377415,0.09638282722607745,0.42059922218322754,0.6,0.357429718875502
aes128-dh2-transport-pfs-on,aes128-dh2-transport-pfs-on__web_run1.pcap,web_browsing,True,14,14.0,10,1992,10.0,1992.0,199.2,266.6719999466677,108,956,108.0,0.0003647804260253906,0.0005583117028856407,0.0018301010131835938,0.6,0.357429718875502
aes128-dh2-transport-pfs-on,aes128-dh2-transport-pfs-on__web_run1.pcap,web_browsing,True,15,15.0,20,3984,20.0,3984.0,199.2,259.55946484278644,108,956,108.0,0.017353057861328125,0.07416911457326938,0.3236269950866699,0.6,0.357429718875502
aes128-dh2-transport-pfs-on,aes128-dh2-transport-pfs-on__web_run1.pcap,web_browsing,True,16,16.0,20,3984,20.0,3984.0,199.2,259.55946484278644,108,956,108.0,0.01811920969109786,0.07729475634931822,0.3372969627380371,0.6,0.357429718875502
aes128-dh2-transport-pfs-on,aes128-dh2-transport-pfs-on__web_run1.pcap,web_browsing,True,17,17.0,10,1992,10.0,1992.0,199.2,266.6719999466677,108,956,108.0,0.0003676679399278429,0.0005410768018512677,0.001786947250366211,0.6,0.357429718875502
aes128-dh2-transport-pfs-on,aes128-dh2-transport-pfs-on__web_run1.pcap,web_browsing,True,18,18.0,10,1992,10.0,1992.0,199.2,266.6719999466677,108,956,108.0,0.0003726482391357422,0.0005344045817944919,0.001722097396850586,0.6,0.357429718875502
aes128-dh2-tunnel-pfs-off,aes128-dh2-tunnel-pfs-off__file_transfer_run1.pcap,file_transfer,True,0,0.0,3779,3922132,3779.0,3922132.0,1037.875628473141,640.2311424072932,124,1500,1500.0,0.0001279208444299491,0.0016822097432227468,0.06296896934509277,0.6766340301667108,0.9604929155877466
aes128-dh2-tunnel-pfs-off,aes128-dh2-tunnel-pfs-off__icmp_run1.pcap,icmp,True,0,0.0,4,624,4.0,624.0,156.0,0.0,156,156,156.0,0.33294034004211426,0.5757774509921346,0.9977908134460449,0.5,0.5
aes128-dh2-tunnel-pfs-off,aes128-dh2-tunnel-pfs-off__icmp_run1.pcap,icmp,True,2,2.0,2,312,2.0,312.0,156.0,0.0,156,156,156.0,0.00015497207641601562,0.0,0.00015497207641601562,0.5,0.5
aes128-dh2-tunnel-pfs-off,aes128-dh2-tunnel-pfs-off__icmp_run1.pcap,icmp,True,3,3.0,2,312,2.0,312.0,156.0,0.0,156,156,156.0,0.00014901161193847656,0.0,0.00014901161193847656,0.5,0.5
aes128-dh2-tunnel-pfs-off,aes128-dh2-tunnel-pfs-off__icmp_run1.pcap,icmp,True,4,4.0,2,312,2.0,312.0,156.0,0.0,156,156,156.0,0.00025391578674316406,0.0,0.00025391578674316406,0.5,0.5
aes128-dh2-tunnel-pfs-off,aes128-dh2-tunnel-pfs-off__icmp_run1.pcap,icmp,True,5,5.0,2,312,2.0,312.0,156.0,0.0,156,156,156.0,0.00018715858459472656,0.0,0.00018715858459472656,0.5,0.5
aes128-dh2-tunnel-pfs-off,aes128-dh2-tunnel-pfs-off__video_run1.pcap,video_streaming,True,0,0.0,297,236956,297.0,236956.0,797.8316498316499,683.8720333870643,124,1500,236.0,0.0033019700565853636,0.03161114454776786,0.3173551559448242,0.4612794612794613,0.07358328128428906
aes128-dh2-tunnel-pfs-off,aes128-dh2-tunnel-pfs-off__video_run1.pcap,video_streaming,True,1,1.0,29,20220,29.0,20220.0,697.2413793103449,686.6973577084332,124,1500,124.0,0.00010264771325247628,6.785432544527613e-05,0.0004169940948486328,0.5172413793103449,0.09752720079129575
aes128-dh2-tunnel-pfs-off,aes128-dh2-tunnel-pfs-off__voip_run1.pcap,voip,True,0,0.0,27,13044,27.0,13044.0,483.1111111111111,81.38291889075673,396,604,460.0,0.015446772942176232,0.03321856536576798,0.09269118309020996,0.48148148148148145,0.5136461208218338
aes128-dh2-tunnel-pfs-off,aes128-dh2-tunnel-pfs-off__web_run1.pcap,web_browsing,True,0,0.0,20,4336,20.0,4336.0,216.8,264.4703943236071,124,988,124.0,0.04432878996196546,0.1924493778232973,0.8390450477600098,0.6,0.3726937269372694
aes128-dh2-tunnel-pfs-off,aes128-dh2-tunnel-pfs-off__web_run1.pcap,web_browsing,True,1,1.0,10,2168,10.0,2168.0,216.8,271.7175003565284,124,988,124.0,0.00014977984958224825,0.00010104995205740062,0.00032520294189453125,0.6,0.3726937269372694
aes128-dh2-tunnel-pfs-off,aes128-dh2-tunnel-pfs-off__web_run1.pcap,web_browsing,True,2,2.0,10,2168,10.0,2168.0,216.8,271.7175003565284,124,988,124.0,0.0001385476854112413,8.328519663426708e-05,0.00026798248291015625,0.6,0.3726937269372694
aes128-dh2-tunnel-pfs-off,aes128-dh2-tunnel-pfs-off__web_run1.pcap,web_browsing,True,3,3.0,20,4336,20.0,4336.0,216.8,264.4703943236071,124,988,124.0,0.04295020354421515,0.18650588818148336,0.8131229877471924,0.6,0.3726937269372694
aes128-dh2-tunnel-pfs-off,aes128-dh2-tunnel-pfs-off__web_run1.pcap,web_browsing,True,4,4.0,10,2168,10.0,2168.0,216.8,271.7175003565284,124,988,124.0,0.0001503361596001519,9.290910105387421e-05,0.00030803680419921875,0.6,0.3726937269372694
aes128-dh2-tunnel-pfs-off,aes128-dh2-tunnel-pfs-off__web_run1.pcap,web_browsing,True,5,5.0,10,2168,10.0,2168.0,216.8,271.7175003565284,124,988,124.0,0.00016811158921983506,9.136530356238605e-05,0.0003058910369873047,0.6,0.3726937269372694
aes128-dh2-tunnel-pfs-off,aes128-dh2-tunnel-pfs-off__web_run1.pcap,web_browsing,True,6,6.0,10,2168,10.0,2168.0,216.8,271.7175003565284,124,988,124.0,0.00017611185709635416,9.637626871856273e-05,0.00032806396484375,0.6,0.3726937269372694
aes128-dh2-tunnel-pfs-off,aes128-dh2-tunnel-pfs-off__web_run1.pcap,web_browsing,True,7,7.0,10,2168,10.0,2168.0,216.8,271.7175003565284,124,988,124.0,0.00015277332729763456,0.00010178196215866244,0.0003299713134765625,0.6,0.3726937269372694
aes128-dh2-tunnel-pfs-off,aes128-dh2-tunnel-pfs-off__web_run1.pcap,web_browsing,True,8,8.0,20,4336,20.0,4336.0,216.8,264.4703943236071,124,988,124.0,0.04198962763736123,0.1822788703396196,0.7947070598602295,0.6,0.3726937269372694
aes128-dh2-tunnel-pfs-off,aes128-dh2-tunnel-pfs-off__web_run1.pcap,web_browsing,True,9,9.0,10,2168,10.0,2168.0,216.8,271.7175003565284,124,988,124.0,0.00016254848904079862,0.00011293227588447382,0.00041103363037109375,0.6,0.3726937269372694
aes128-dh2-tunnel-pfs-off,aes128-dh2-tunnel-pfs-off__web_run1.pcap,web_browsing,True,10,10.0,10,2168,10.0,2168.0,216.8,271.7175003565284,124,988,124.0,0.0001514487796359592,0.00010054784379919134,0.0003440380096435547,0.6,0.3726937269372694
aes128-dh2-tunnel-pfs-off,aes128-dh2-tunnel-pfs-off__web_run1.pcap,web_browsing,True,11,11.0,20,4336,20.0,4336.0,216.8,264.4703943236071,124,988,124.0,0.047851424468191045,0.20779076584536074,0.9059197902679443,0.6,0.3726937269372694
aes128-dh2-tunnel-pfs-off,aes128-dh2-tunnel-pfs-off__web_run1.pcap,web_browsing,True,12,12.0,10,2168,10.0,2168.0,216.8,271.7175003565284,124,988,124.0,0.0001544422573513455,0.00010122713364703509,0.00033593177795410156,0.6,0.3726937269372694
aes128-dh2-tunnel-pfs-off,aes128-dh2-tunnel-pfs-off__web_run1.pcap,web_browsing,True,13,13.0,10,2168,10.0,2168.0,216.8,271.7175003565284,124,988,124.0,0.00016310479905870225,0.00012460595519162793,0.0004360675811767578,0.6,0.3726937269372694
aes128-dh2-tunnel-pfs-off,aes128-dh2-tunnel-pfs-off__web_run1.pcap,web_browsing,True,14,14.0,10,2168,10.0,2168.0,216.8,271.7175003565284,124,988,124.0,0.000179343753390842,0.0001005493984639904,0.0003681182861328125,0.6,0.3726937269372694
aes128-dh2-tunnel-pfs-off,aes128-dh2-tunnel-pfs-off__web_run1.pcap,web_browsing,True,15,15.0,20,4336,20.0,4336.0,216.8,264.4703943236071,124,988,124.0,0.018849573637309828,0.08148109021754528,0.35532402992248535,0.6,0.3726937269372694
aes128-dh2-tunnel-pfs-off,aes128-dh2-tunnel-pfs-off__web_run1.pcap,web_browsing,True,16,16.0,5,684,5.0,684.0,136.8,28.621670111997307,124,188,124.0,0.0001450181007385254,0.00011978493227321989,0.0003070831298828125,0.6,0.6374269005847953
aes128-dh2-tunnel-pfs-on,aes128-dh2-tunnel-pfs-on__file_transfer_run1.pcap,file_transfer,True,0,0.0,3751,3843876,3751.0,3843876.0,1024.7603305785124,644.8094473123441,124,1500,1500.0,0.0001716351826985677,0.001731971680622268,0.06163907051086426,0.6670221274326846,0.9588176101414302
aes128-dh2-tunnel-pfs-on,aes128-dh2-tunnel-pfs-on__icmp_run1.pcap,icmp,True,0,0.0,2,312,2.0,312.0,156.0,0.0,156,156,156.0,0.000637054443359375,0.0,0.000637054443359375,0.5,0.5
aes128-dh2-tunnel-pfs-on,aes128-dh2-tunnel-pfs-on__icmp_run1.pcap,icmp,True,1,1.0,2,312,2.0,312.0,156.0,0.0,156,156,156.0,0.00013709068298339844,0.0,0.00013709068298339844,0.5,0.5
aes128-dh2-tunnel-pfs-on,aes128-dh2-tunnel-pfs-on__icmp_run1.pcap,icmp,True,2,2.0,2,312,2.0,312.0,156.0,0.0,156,156,156.0,0.00012803077697753906,0.0,0.00012803077697753906,0.5,0.5
aes128-dh2-tunnel-pfs-on,aes128-dh2-tunnel-pfs-on__icmp_run1.pcap,icmp,True,3,3.0,2,312,2.0,312.0,156.0,0.0,156,156,156.0,0.00014495849609375,0.0,0.00014495849609375,0.5,0.5
aes128-dh2-tunnel-pfs-on,aes128-dh2-tunnel-pfs-on__icmp_run1.pcap,icmp,True,4,4.0,2,312,2.0,312.0,156.0,0.0,156,156,156.0,0.0001709461212158203,0.0,0.0001709461212158203,0.5,0.5
aes128-dh2-tunnel-pfs-on,aes128-dh2-tunnel-pfs-on__icmp_run1.pcap,icmp,True,5,5.0,2,312,2.0,312.0,156.0,0.0,156,156,156.0,0.00014400482177734375,0.0,0.00014400482177734375,0.5,0.5
aes128-dh2-tunnel-pfs-on,aes128-dh2-tunnel-pfs-on__video_run1.pcap,video_streaming,True,0,0.0,295,236708,295.0,236708.0,802.4,683.9245214352298,124,1500,508.0,0.003312895087157788,0.03173225629262956,0.31710195541381836,0.4576271186440678,0.07261267046318672
aes128-dh2-tunnel-pfs-on,aes128-dh2-tunnel-pfs-on__video_run1.pcap,video_streaming,True,1,1.0,30,21720,30.0,21720.0,724.0,690.4878834862922,124,1500,124.0,9.928078487001616e-05,5.0167367594977606e-05,0.0002808570861816406,0.5,0.09079189686924494
aes128-dh2-tunnel-pfs-on,aes128-dh2-tunnel-pfs-on__voip_run1.pcap,voip,True,0,0.0,27,13044,27.0,13044.0,483.1111111111111,81.38291889075673,396,604,460.0,0.015502150242145244,0.033201721936975244,0.0919349193572998,0.48148148148148145,0.5136461208218338
aes128-dh2-tunnel-pfs-on,aes128-dh2-tunnel-pfs-on__web_run1.pcap,web_browsing,True,0,0.0,20,4336,20.0,4336.0,216.8,264.4703943236071,124,988,124.0,0.042299471403423106,0.1833992147785527,0.7996430397033691,0.6,0.3726937269372694
aes128-dh2-tunnel-pfs-on,aes128-dh2-tunnel-pfs-on__web_run1.pcap,web_browsing,True,1,1.0,20,4336,20.0,4336.0,216.8,264.4703943236071,124,988,124.0,0.035657368208232676,0.15476916718350736,0.6747739315032959,0.6,0.3726937269372694
aes128-dh2-tunnel-pfs-on,aes128-dh2-tunnel-pfs-on__web_run1.pcap,web_browsing,True,2,2.0,20,4336,20.0,4336.0,216.8,264.4703943236071,124,988,124.0,0.0198920024068732,0.08543165646462617,0.3726789951324463,0.6,0.3726937269372694
aes128-dh2-tunnel-pfs-on,aes128-dh2-tunnel-pfs-on__web_run1.pcap,web_browsing,True,3,3.0,10,2168,10.0,2168.0,216.8,271.7175003565284,124,988,124.0,0.00018755594889322916,0.00014931409652120815,0.00048804283142089844,0.6,0.3726937269372694
aes128-dh2-tunnel-pfs-on,aes128-dh2-tunnel-pfs-on__web_run1.pcap,web_browsing,True,4,4.0,10,2168,10.0,2168.0,216.8,271.7175003565284,124,988,124.0,0.00016265445285373263,9.795796446249134e-05,0.00034809112548828125,0.6,0.3726937269372694
aes128-dh2-tunnel-pfs-on,aes128-dh2-tunnel-pfs-on__web_run1.pcap,web_browsing,True,5,5.0,20,4336,20.0,4336.0,216.8,264.4703943236071,124,988,124.0,0.026924999136673778,0.11667396796301614,0.50872802734375,0.6,0.3726937269372694
aes128-dh2-tunnel-pfs-on,aes128-dh2-tunnel-pfs-on__web_run1.pcap,web_browsing,True,6,6.0,10,2168,10.0,2168.0,216.8,271.7175003565284,124,988,124.0,0.0001777807871500651,0.00010967779406141841,0.0003540515899658203,0.6,0.3726937269372694
aes128-dh2-tunnel-pfs-on,aes128-dh2-tunnel-pfs-on__web_run1.pcap,web_browsing,True,7,7.0,10,2168,10.0,2168.0,216.8,271.7175003565284,124,988,124.0,0.0001919004652235243,0.0001557115849023684,0.0004818439483642578,0.6,0.3726937269372694
aes128-dh2-tunnel-pfs-on,aes128-dh2-tunnel-pfs-on__web_run1.pcap,web_browsing,True,8,8.0,20,4336,20.0,4336.0,216.8,264.4703943236071,124,988,124.0,0.03259084099217465,0.14124032484505675,0.6158401966094971,0.6,0.3726937269372694
aes128-dh2-tunnel-pfs-on,aes128-dh2-tunnel-pfs-on__web_run1.pcap,web_browsing,True,9,9.0,10,2168,10.0,2168.0,216.8,271.7175003565284,124,988,124.0,0.0001484288109673394,9.27376339145924e-05,0.0003139972686767578,0.6,0.3726937269372694
aes128-dh2-tunnel-pfs-on,aes128-dh2-tunnel-pfs-on__web_run1.pcap,web_browsing,True,10,10.0,20,4336,20.0,4336.0,216.8,264.4703943236071,124,988,124.0,0.021835427535207647,0.09438397072627458,0.4115920066833496,0.6,0.3726937269372694
aes128-dh2-tunnel-pfs-on,aes128-dh2-tunnel-pfs-on__web_run1.pcap,web_browsing,True,11,11.0,10,2168,10.0,2168.0,216.8,271.7175003565284,124,988,124.0,0.0001624425252278646,0.00011567847351181124,0.00034999847412109375,0.6,0.3726937269372694
aes128-dh2-tunnel-pfs-on,aes128-dh2-tunnel-pfs-on__web_run1.pcap,web_browsing,True,12,12.0,20,4336,20.0,4336.0,216.8,264.4703943236071,124,988,124.0,0.04439858386391088,0.1928249939606722,0.8406660556793213,0.6,0.3726937269372694
aes128-dh2-tunnel-pfs-on,aes128-dh2-tunnel-pfs-on__web_run1.pcap,web_browsing,True,13,13.0,10,2168,10.0,2168.0,216.8,271.7175003565284,124,988,124.0,0.000167899661593967,0.00012667616726864703,0.0004382133483886719,0.6,0.3726937269372694
aes128-dh2-tunnel-pfs-on,aes128-dh2-tunnel-pfs-on__web_run1.pcap,web_browsing,True,14,14.0,5,684,5.0,684.0,136.8,28.621670111997307,124,188,124.0,0.00010973215103149414,6.756979808875275e-05,0.00019288063049316406,0.6,0.6374269005847953
aes128gcm16-dh14-transport-pfs-off,aes128gcm16-dh14-transport-pfs-off__file_transfer_run1.pcap,file_transfer,True,0,0.0,5000,6465232,5000.0,6465232.0,1293.0464,490.47825602259496,88,1500,1500.0,0.00014028784799013024,0.001486179138877812,0.061903953552246094,0.8738,0.9904343726566966
aes128gcm16-dh14-transport-pfs-off,aes128gcm16-dh14-transport-pfs-off__icmp_run1.pcap,icmp,True,0,0.0,2,240,2.0,240.0,120.0,0.0,120,120,120.0,0.0008959770202636719,0.0,0.0008959770202636719,0.5,0.5
aes128gcm16-dh14-transport-pfs-off,aes128gcm16-dh14-transport-pfs-off__icmp_run1.pcap,icmp,True,1,1.0,2,240,2.0,240.0,120.0,0.0,120,120,120.0,0.00020194053649902344,0.0,0.00020194053649902344,0.5,0.5
aes128gcm16-dh14-transport-pfs-off,aes128gcm16-dh14-transport-pfs-off__icmp_run1.pcap,icmp,True,2,2.0,3,360,3.0,360.0,120.0,0.0,120,120,120.0,0.49899256229400635,0.7052393386227268,0.9976720809936523,0.6666666666666666,0.6666666666666666
aes128gcm16-dh14-transport-pfs-off,aes128gcm16-dh14-transport-pfs-off__icmp_run1.pcap,icmp,True,4,4.0,2,240,2.0,240.0,120.0,0.0,120,120,120.0,0.000244140625,0.0,0.000244140625,0.5,0.5
aes128gcm16-dh14-transport-pfs-off,aes128gcm16-dh14-transport-pfs-off__icmp_run1.pcap,icmp,True,5,5.0,2,240,2.0,240.0,120.0,0.0,120,120,120.0,0.0002608299255371094,0.0,0.0002608299255371094,0.5,0.5
aes128gcm16-dh14-transport-pfs-off,aes128gcm16-dh14-transport-pfs-off__icmp_run1.pcap,icmp,True,6,6.0,2,240,2.0,240.0,120.0,0.0,120,120,120.0,0.00019288063049316406,0.0,0.00019288063049316406,0.5,0.5
aes128gcm16-dh14-transport-pfs-off,aes128gcm16-dh14-transport-pfs-off__icmp_run1.pcap,icmp,True,7,7.0,2,240,2.0,240.0,120.0,0.0,120,120,120.0,0.0002460479736328125,0.0,0.0002460479736328125,0.5,0.5
aes128gcm16-dh14-transport-pfs-off,aes128gcm16-dh14-transport-pfs-off__icmp_run1.pcap,icmp,True,8,8.0,2,240,2.0,240.0,120.0,0.0,120,120,120.0,0.0001659393310546875,0.0,0.0001659393310546875,0.5,0.5
aes128gcm16-dh14-transport-pfs-off,aes128gcm16-dh14-transport-pfs-off__video_run1.pcap,video_streaming,True,0,0.0,285,243608,285.0,243608.0,854.7649122807018,697.225763265888,88,1500,1500.0,0.003404154743946774,0.03242169452764515,0.3203389644622803,0.4105263157894737,0.04513809070309678
aes128gcm16-dh14-transport-pfs-off,aes128gcm16-dh14-transport-pfs-off__video_run1.pcap,video_streaming,True,1,1.0,215,186008,215.0,186008.0,865.1534883720931,695.0061720121416,88,1500,1500.0,0.0030853358384604766,0.03090914338678512,0.32706785202026367,0.40930232558139534,0.04638510171605522
aes128gcm16-dh14-transport-pfs-off,aes128gcm16-dh14-transport-pfs-off__voip_run1.pcap,voip,True,0,0.0,30,13360,30.0,13360.0,445.3333333333333,81.42410612018571,360,576,420.0,0.01409112996068494,0.03169171685821424,0.09233307838439941,0.5,0.5299401197604791
aes128gcm16-dh14-transport-pfs-off,aes128gcm16-dh14-transport-pfs-off__web_run1.pcap,web_browsing,True,0,0.0,20,3656,20.0,3656.0,182.8,262.5866473536327,88,948,88.0,0.05108473175450375,0.22103656699818724,0.9638490676879883,0.6,0.33260393873085337
aes128gcm16-dh14-transport-pfs-off,aes128gcm16-dh14-transport-pfs-off__web_run1.pcap,web_browsing,True,1,1.0,10,1828,10.0,1828.0,182.8,269.78213432323497,88,948,88.0,0.0003426604800754123,0.0005166019224074394,0.0016880035400390625,0.6,0.33260393873085337
aes128gcm16-dh14-transport-pfs-off,aes128gcm16-dh14-transport-pfs-off__web_run1.pcap,web_browsing,True,2,2.0,10,1828,10.0,1828.0,182.8,269.78213432323497,88,948,88.0,0.0003655486636691623,0.0005719609508997909,0.0018608570098876953,0.6,0.33260393873085337
aes128gcm16-dh14-transport-pfs-off,aes128gcm16-dh14-transport-pfs-off__web_run1.pcap,web_browsing,True,3,3.0,20,3656,20.0,3656.0,182.8,262.5866473536327,88,948,88.0,0.032874257940995064,0.1417326339612058,0.6181528568267822,0.6,0.33260393873085337
aes128gcm16-dh14-transport-pfs-off,aes128gcm16-dh14-transport-pfs-off__web_run1.pcap,web_browsing,True,4,4.0,20,3656,20.0,3656.0,182.8,262.5866473536327,88,948,88.0,0.02138410116496839,0.0920715451203117,0.40158891677856445,0.6,0.33260393873085337
aes128gcm16-dh14-transport-pfs-off,aes128gcm16-dh14-transport-pfs-off__web_run1.pcap,web_browsing,True,5,5.0,10,1828,10.0,1828.0,182.8,269.78213432323497,88,948,88.0,0.0004146893819173177,0.000639780120137908,0.0020799636840820312,0.6,0.33260393873085337
aes128gcm16-dh14-transport-pfs-off,aes128gcm16-dh14-transport-pfs-off__web_run1.pcap,web_browsing,True,6,6.0,10,1828,10.0,1828.0,182.8,269.78213432323497,88,948,88.0,0.0004048877292209201,0.0005463025636281397,0.001775979995727539,0.6,0.33260393873085337
aes128gcm16-dh14-transport-pfs-off,aes128gcm16-dh14-transport-pfs-off__web_run1.pcap,web_browsing,True,7,7.0,20,3656,20.0,3656.0,182.8,262.5866473536327,88,948,88.0,0.017864051618074115,0.07635895557915312,0.33318114280700684,0.6,0.33260393873085337
aes128gcm16-dh14-transport-pfs-off,aes128gcm16-dh14-transport-pfs-off__web_run1.pcap,web_browsing,True,8,8.0,20,3656,20.0,3656.0,182.8,262.5866473536327,88,948,88.0,0.03509963186163651,0.1519445817339295,0.6625509262084961,0.6,0.33260393873085337
aes128gcm16-dh14-transport-pfs-off,aes128gcm16-dh14-transport-pfs-off__web_run1.pcap,web_browsing,True,9,9.0,10,1828,10.0,1828.0,182.8,269.78213432323497,88,948,88.0,0.0003712177276611328,0.0005671417374783413,0.0018241405487060547,0.6,0.33260393873085337
aes128gcm16-dh14-transport-pfs-off,aes128gcm16-dh14-transport-pfs-off__web_run1.pcap,web_browsing,True,10,10.0,20,3656,20.0,3656.0,182.8,262.5866473536327,88,948,88.0,0.023584692101729542,0.10126401483104093,0.44174790382385254,0.6,0.33260393873085337
aes128gcm16-dh14-transport-pfs-off,aes128gcm16-dh14-transport-pfs-off__web_run1.pcap,web_browsing,True,11,11.0,10,1828,10.0,1828.0,182.8,269.78213432323497,88,948,88.0,0.0003970993889702691,0.0006096735219454332,0.001989126205444336,0.6,0.33260393873085337
aes128gcm16-dh14-transport-pfs-off,aes128gcm16-dh14-transport-pfs-off__web_run1.pcap,web_browsing,True,12,12.0,10,1828,10.0,1828.0,182.8,269.78213432323497,88,948,88.0,0.0003389782375759549,0.0005618025196596968,0.0018248558044433594,0.6,0.33260393873085337
aes128gcm16-dh14-transport-pfs-off,aes128gcm16-dh14-transport-pfs-off__web_run1.pcap,web_browsing,True,13,13.0,20,3656,20.0,3656.0,182.8,262.5866473536327,88,948,88.0,0.040882424304359836,0.17666171834374914,0.7704010009765625,0.6,0.33260393873085337
aes128gcm16-dh14-transport-pfs-off,aes128gcm16-dh14-transport-pfs-off__web_run1.pcap,web_browsing,True,14,14.0,10,1828,10.0,1828.0,182.8,269.78213432323497,88,948,88.0,0.00021078851487901475,0.0002017506005577322,0.0007100105285644531,0.6,0.33260393873085337
aes128gcm16-dh14-transport-pfs-off,aes128gcm16-dh14-transport-pfs-off__web_run1.pcap,web_browsing,True,15,15.0,10,1828,10.0,1828.0,182.8,269.78213432323497,88,948,88.0,0.000366104973687066,0.0005416984381537665,0.0017957687377929688,0.6,0.33260393873085337
aes128gcm16-dh14-transport-pfs-off,aes128gcm16-dh14-transport-pfs-off__web_run1.pcap,web_browsing,True,16,16.0,10,1828,10.0,1828.0,182.8,269.78213432323497,88,948,88.0,0.00035534964667426213,0.0005367121294977229,0.0017521381378173828,0.6,0.33260393873085337
aes128gcm16-dh14-transport-pfs-off,aes128gcm16-dh14-transport-pfs-off__web_run1.pcap,web_browsing,True,17,17.0,20,3656,20.0,3656.0,182.8,262.5866473536327,88,948,88.0,0.03543269006829513,0.1529479744264093,0.6670260429382324,0.6,0.33260393873085337
aes128gcm16-dh14-transport-pfs-off,aes128gcm16-dh14-transport-pfs-off__web_run1.pcap,web_browsing,True,18,18.0,20,3656,20.0,3656.0,182.8,262.5866473536327,88,948,88.0,0.018985748291015625,0.08129718187297352,0.35469508171081543,0.6,0.33260393873085337
aes128gcm16-dh14-transport-pfs-off,aes128gcm16-dh14-transport-pfs-off__web_run1.pcap,web_browsing,True,19,19.0,20,3656,20.0,3656.0,182.8,262.5866473536327,88,948,88.0,0.0348554159465589,0.15052054181097121,0.6564249992370605,0.6,0.33260393873085337
